area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
関東,観光アンテナショップ,富士の国やまなし館,山梨県産ワインは都内最大級の品揃え,https://www.walkerplus.com/spot/ar0313s80743/    ,買う,    東京都中央区日本橋2-3-4　日本橋プラザビル1F[地図],    【電車】東京メトロ日本橋駅B3出口から徒歩2分、JR東京駅八重州北口から徒歩4分 【車】首都都心環状線江戸橋JCT上りから約5分,    レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00,    年末年始,, 03-3241-3776 受付時間11:00～19:30,レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00
東京都,観光アンテナショップ,富士の国やまなし館,山梨県産ワインは都内最大級の品揃え,https://www.walkerplus.com/spot/ar0313s80743/    ,買う,    東京都中央区日本橋2-3-4　日本橋プラザビル1F[地図],    【電車】東京メトロ日本橋駅B3出口から徒歩2分、JR東京駅八重州北口から徒歩4分 【車】首都都心環状線江戸橋JCT上りから約5分,    レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00,    年末年始,, 03-3241-3776 受付時間11:00～19:30,レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00
日本橋駅(東京都),観光アンテナショップ,富士の国やまなし館,山梨県産ワインは都内最大級の品揃え,https://www.walkerplus.com/spot/ar0313s80743/    ,買う,    東京都中央区日本橋2-3-4　日本橋プラザビル1F[地図],    【電車】東京メトロ日本橋駅B3出口から徒歩2分、JR東京駅八重州北口から徒歩4分 【車】首都都心環状線江戸橋JCT上りから約5分,    レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00,    年末年始,, 03-3241-3776 受付時間11:00～19:30,レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00
京橋駅(東京都),観光アンテナショップ,富士の国やまなし館,山梨県産ワインは都内最大級の品揃え,https://www.walkerplus.com/spot/ar0313s80743/    ,買う,    東京都中央区日本橋2-3-4　日本橋プラザビル1F[地図],    【電車】東京メトロ日本橋駅B3出口から徒歩2分、JR東京駅八重州北口から徒歩4分 【車】首都都心環状線江戸橋JCT上りから約5分,    レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00,    年末年始,, 03-3241-3776 受付時間11:00～19:30,レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00
東京駅(東京都),観光アンテナショップ,富士の国やまなし館,山梨県産ワインは都内最大級の品揃え,https://www.walkerplus.com/spot/ar0313s80743/    ,買う,    東京都中央区日本橋2-3-4　日本橋プラザビル1F[地図],    【電車】東京メトロ日本橋駅B3出口から徒歩2分、JR東京駅八重州北口から徒歩4分 【車】首都都心環状線江戸橋JCT上りから約5分,    レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00,    年末年始,, 03-3241-3776 受付時間11:00～19:30,レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00
三越前駅(東京都),観光アンテナショップ,富士の国やまなし館,山梨県産ワインは都内最大級の品揃え,https://www.walkerplus.com/spot/ar0313s80743/    ,買う,    東京都中央区日本橋2-3-4　日本橋プラザビル1F[地図],    【電車】東京メトロ日本橋駅B3出口から徒歩2分、JR東京駅八重州北口から徒歩4分 【車】首都都心環状線江戸橋JCT上りから約5分,    レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00,    年末年始,, 03-3241-3776 受付時間11:00～19:30,レストラン 平日11:30～14:00、18:00～22:30(ラストオーダー22:00)、土曜日17:00～22:00(ラストオーダー21:30)。※土曜日は2日前までに要予約。物販スペース 平日11:00～21:00、土日祝11:00～17:00
東北,観光アンテナショップ,らら・いわて 仙台店,仙台市内唯一の岩谷堂箪笥専門店,https://www.walkerplus.com/spot/ar0204s80792/    ,買う, 〒983-0852 宮城県仙台市宮城野区榴岡４丁目４−８ 川崎ビル,    【電車】JR東北本線・仙山線・仙石線ほか仙台駅東口から徒歩約7分 【車】東北自動車道仙台宮城ICから約20分,    10:00～18:30    【変更中】10:00～17:00,    水曜、1月1日、12月31日    【変更中】土曜日・日曜日・祝日,, 022-355-2206,
宮城県,観光アンテナショップ,らら・いわて 仙台店,仙台市内唯一の岩谷堂箪笥専門店,https://www.walkerplus.com/spot/ar0204s80792/    ,買う, 〒983-0852 宮城県仙台市宮城野区榴岡４丁目４−８ 川崎ビル,    【電車】JR東北本線・仙山線・仙石線ほか仙台駅東口から徒歩約7分 【車】東北自動車道仙台宮城ICから約20分,    10:00～18:30    【変更中】10:00～17:00,    水曜、1月1日、12月31日    【変更中】土曜日・日曜日・祝日,, 022-355-2206,
宮城野通駅(宮城県),観光アンテナショップ,らら・いわて 仙台店,仙台市内唯一の岩谷堂箪笥専門店,https://www.walkerplus.com/spot/ar0204s80792/    ,買う, 〒983-0852 宮城県仙台市宮城野区榴岡４丁目４−８ 川崎ビル,    【電車】JR東北本線・仙山線・仙石線ほか仙台駅東口から徒歩約7分 【車】東北自動車道仙台宮城ICから約20分,    10:00～18:30    【変更中】10:00～17:00,    水曜、1月1日、12月31日    【変更中】土曜日・日曜日・祝日,, 022-355-2206,
仙台駅(宮城県・JR仙山線ほか),観光アンテナショップ,らら・いわて 仙台店,仙台市内唯一の岩谷堂箪笥専門店,https://www.walkerplus.com/spot/ar0204s80792/    ,買う, 〒983-0852 宮城県仙台市宮城野区榴岡４丁目４−８ 川崎ビル,    【電車】JR東北本線・仙山線・仙石線ほか仙台駅東口から徒歩約7分 【車】東北自動車道仙台宮城ICから約20分,    10:00～18:30    【変更中】10:00～17:00,    水曜、1月1日、12月31日    【変更中】土曜日・日曜日・祝日,, 022-355-2206,
榴ケ岡駅(宮城県),観光アンテナショップ,らら・いわて 仙台店,仙台市内唯一の岩谷堂箪笥専門店,https://www.walkerplus.com/spot/ar0204s80792/    ,買う, 〒983-0852 宮城県仙台市宮城野区榴岡４丁目４−８ 川崎ビル,    【電車】JR東北本線・仙山線・仙石線ほか仙台駅東口から徒歩約7分 【車】東北自動車道仙台宮城ICから約20分,    10:00～18:30    【変更中】10:00～17:00,    水曜、1月1日、12月31日    【変更中】土曜日・日曜日・祝日,, 022-355-2206,
仙台駅(宮城県・仙台市営地下鉄南北線),観光アンテナショップ,らら・いわて 仙台店,仙台市内唯一の岩谷堂箪笥専門店,https://www.walkerplus.com/spot/ar0204s80792/    ,買う, 〒983-0852 宮城県仙台市宮城野区榴岡４丁目４−８ 川崎ビル,    【電車】JR東北本線・仙山線・仙石線ほか仙台駅東口から徒歩約7分 【車】東北自動車道仙台宮城ICから約20分,    10:00～18:30    【変更中】10:00～17:00,    水曜、1月1日、12月31日    【変更中】土曜日・日曜日・祝日,, 022-355-2206,
東北,観光アンテナショップ,らら・いわて平泉店,平泉から岩手県産品を発信,https://www.walkerplus.com/spot/ar0203s80793/    ,買う,    岩手県西磐井郡平泉町平泉字衣関39[地図],    【電車】JR東北本線平泉駅から徒歩15分、JR東北本線平泉駅から平泉巡回バス「るんるん」停留所下車徒歩1分,    9:30～17:00,    なし    ただし設備点検日等は、臨時休館あり,, 0191-48-3637,
岩手県,観光アンテナショップ,らら・いわて平泉店,平泉から岩手県産品を発信,https://www.walkerplus.com/spot/ar0203s80793/    ,買う,    岩手県西磐井郡平泉町平泉字衣関39[地図],    【電車】JR東北本線平泉駅から徒歩15分、JR東北本線平泉駅から平泉巡回バス「るんるん」停留所下車徒歩1分,    9:30～17:00,    なし    ただし設備点検日等は、臨時休館あり,, 0191-48-3637,
甲信越,観光農園,軽井沢ガーデンファームいちご園,軽井沢駅から15分。味自慢のプレミアムいちご狩り,https://www.walkerplus.com/spot/ar0420s148450/    ,買う,    長野県北佐久郡軽井沢町発地2062-1[地図],    【電車】JR・しなの鉄道軽井沢駅からタクシーで約15分。無料送迎あり(要予約) 【車】上信越自動車道碓井軽井沢ICから約20分,    10:00～15:00(冬春)、9:00～14:00(夏秋),    火曜日,有料。 【いちご狩り】冬春料金:大人(中学生以上)2300円、小学生1200円、4歳以上800円、シニア(70歳以上)1200円、3歳以下無料。2品種以上の食べ放題は+500円。夏秋料金:大人(中学生以上)2800円、小学生1700円、4歳以上1300円、シニア(70歳以上)1700円、3歳以下無料。ほか収穫体験コース(摘んだ分だけの量り売り)あり。※クレジットカードはお土産品の購入に使用可。, 0267-48-3620 電話受付時間 9:00〜17:00,【電車】JR・しなの鉄道軽井沢駅からタクシーで約15分。無料送迎あり(要予約) 【車】上信越自動車道碓井軽井沢ICから約20分
長野県,観光農園,軽井沢ガーデンファームいちご園,軽井沢駅から15分。味自慢のプレミアムいちご狩り,https://www.walkerplus.com/spot/ar0420s148450/    ,買う,    長野県北佐久郡軽井沢町発地2062-1[地図],    【電車】JR・しなの鉄道軽井沢駅からタクシーで約15分。無料送迎あり(要予約) 【車】上信越自動車道碓井軽井沢ICから約20分,    10:00～15:00(冬春)、9:00～14:00(夏秋),    火曜日,有料。 【いちご狩り】冬春料金:大人(中学生以上)2300円、小学生1200円、4歳以上800円、シニア(70歳以上)1200円、3歳以下無料。2品種以上の食べ放題は+500円。夏秋料金:大人(中学生以上)2800円、小学生1700円、4歳以上1300円、シニア(70歳以上)1700円、3歳以下無料。ほか収穫体験コース(摘んだ分だけの量り売り)あり。※クレジットカードはお土産品の購入に使用可。, 0267-48-3620 電話受付時間 9:00〜17:00,【電車】JR・しなの鉄道軽井沢駅からタクシーで約15分。無料送迎あり(要予約) 【車】上信越自動車道碓井軽井沢ICから約20分
