name,url,address,access,category,description,average_price,pet_dog_small,pet_dog_medium,pet_dog_large,pet_cat,pet_others,pet_otherInfo
バルコラボ オーシャンテラス 真栄田岬店,https://r.gnavi.co.jp/hb706f3r0000/,沖縄県国頭郡恩納村真栄田928-1,沖縄自動車道石川I.C. 車15分,肉料理,絶景ロケーション肉バル,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,わんちゃん連れのお客様へのお願い ■わんちゃん連れのお客様は三階テラス席or屋上ルーフトップ席に限らせて頂きます。■わんちゃんにはリードの利用をお願いします。■マーキング癖のあるわんちゃんは、マナーベルトの着用をお願いします。■お水はご準備致します！お気軽にスタッフまでお申し付けくださいませ。
ながかわ,https://r.gnavi.co.jp/f375900/,福岡県福岡市中央区薬院1-6-28,西鉄天神大牟田線薬院駅 徒歩5分,肉料理,中央区のステーキ鉄板焼,"平均予算：5,000円",店内,店内,店内,,,この子達のお肉はマスターにおねだりしてね。
SANDEN BURGER,https://r.gnavi.co.jp/pvz2yscb0000/,千葉県富津市宝竜寺130-1,ＪＲ内房線佐貫町駅 徒歩49分,肉料理,カフェ＆ハンバーガー,"平均予算：2,000円",,,,,,ご家族連れのお子様連れOK！ペット同伴もOK！大きな駐車場もあり！専用無料10台あります！こだわりのハンバーガーをSANDEN FURNITUREハイラインの屋外家具を使用した半屋外空間でお楽しみください。SANDEN FURNITUREのこだわり家具に腰掛け、ゆったりおくつろぎください。
Cafe＆Bar brave,https://r.gnavi.co.jp/gay0100/,東京都葛飾区東金町2-18-1,ＪＲ常磐線金町駅 徒歩5分,肉料理,ハンバーガーカフェ,"平均予算：2,000円",店内テラス,店内テラス,テラス,テラス,テラス,店内でペットと一緒にお食事が楽しめる！　大切な家族の一員のペットと一緒にごゆっくりお食事をお楽しみください♪
沖縄料理 ゆんたく酒場～増富商店～,https://r.gnavi.co.jp/pb29084f0000/,東京都豊島区巣鴨3-31-2,都営三田線巣鴨駅 徒歩1分,肉料理,煮込み・串揚げ・鉄板焼,"平均予算：3,000円",店内テラス,テラス,テラス,テラス,テラス,小型犬同伴できます（無駄吠えしない犬に限ります。要予約です）
鳥こまち 秦野駅北口店,https://r.gnavi.co.jp/gahb300/,神奈川県秦野市本町2-1-30,小田急小田原線秦野駅 徒歩3分,肉料理,ジャズの流れる串焼き処,"平均予算：3,500円",店内,店内,,,店内,
鉄板焼 田焼,https://r.gnavi.co.jp/11y3uupd0000/,東京都大田区田園調布1-52-17,東急多摩川線多摩川駅 徒歩3分,肉料理,田園調布倶楽部の鉄板焼,"平均予算：6,000円",テラス,テラス,テラス,テラス,テラス,
バル8,https://r.gnavi.co.jp/2k666arr0000/,東京都西東京市田無町3-11-9,西武新宿線田無駅 徒歩5分,肉料理,気軽な肉＆ワインバル,"平均予算：3,000円",テラス,,,,,
やきとり家 すみれ 下北沢店,https://r.gnavi.co.jp/p2gdrhf90000/,東京都世田谷区北沢2-14-14,小田急小田原線下北沢駅 徒歩1分,肉料理,大山どり専門店の焼き鳥,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
Cafe＆Diner Canvas,https://r.gnavi.co.jp/muj59ftv0000/,神奈川県大和市大和東1-3-7,小田急江ノ島線大和駅相鉄口 徒歩2分,肉料理,肉・アジアン料理,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
SOULDRESSING,https://r.gnavi.co.jp/e057800/,東京都渋谷区恵比寿西2-10-2,ＪＲ恵比寿駅 徒歩5分,肉料理,鉄板焼きダイニング,"平均予算：7,500円",店内,,,,,
金目鯛しゃぶしゃぶ 城ヶ崎 おかもと 恵比寿本店,https://r.gnavi.co.jp/gamz300/,東京都渋谷区恵比寿2-9-1,ＪＲ恵比寿駅 徒歩7分,肉料理,静岡・鯛しゃぶ・伊豆牛,"平均予算：6,000円",店内,,,,,
尾毛多セコ代 柳橋市場店,https://r.gnavi.co.jp/n614305/,愛知県名古屋市中村区名駅4-15-30,ＪＲ名古屋駅 徒歩5分,肉料理,名物七輪焼きと名古屋飯,"平均予算：3,300円",テラス,テラス,テラス,テラス,テラス,
DINING BAR BBC,https://r.gnavi.co.jp/1222ag1f0000/,東京都港区赤坂3-10-3,地下鉄赤坂見附駅 徒歩2分,肉料理,貸切・ビール・肉料理,"平均予算：3,000円",店内,店内,店内,,店内,
無鹿リゾート,https://r.gnavi.co.jp/73etx8j20000/,兵庫県丹波市春日町下三井庄1017-1,ＪＲ福知山線黒井駅 車14分,肉料理,鹿肉料理専門店,"平均予算：4,500円",,,,,,
KING GOD 〜three crops by K．G．〜,https://r.gnavi.co.jp/j3s9z4250000/,群馬県前橋市敷島町241-15,ＪＲ上越線群馬総社駅 車12分,肉料理,肉バル バーガーカフェ,"平均予算：1,500円",テラス,テラス,テラス,テラス,テラス,
貸切BBQテラス 香音 六本木,https://r.gnavi.co.jp/g342905/,東京都港区六本木3-8-7,地下鉄日比谷線六本木駅3番出口 徒歩5分,肉料理,焼肉・貸切・BBQ,"平均予算：3,000円",店内テラス,店内テラス,店内テラス,店内テラス,店内テラス,
串焼 ビストロ 和み鶏,https://r.gnavi.co.jp/1ak1ap3z0000/,愛知県名古屋市北区大曽根4-16-43,地下鉄名城・名港線大曽根駅 徒歩4分,肉料理,串焼き ビストロ,"平均予算：3,000円",テラス,テラス,,テラス,,
炭火台所 つね屋,https://r.gnavi.co.jp/84sdd3640000/,岡山県岡山市北区中仙道1-3-11,ＪＲ山陽本線北長瀬駅南口 車6分,肉料理,気軽な炭火焼鳥居酒屋,"平均予算：3,000円",,,,,,
肉バル×ラクレットチーズ LOTUS（ロータス）,https://r.gnavi.co.jp/2vj3ykad0000/,神奈川県横浜市港南区上大岡西1-4-16,京急本線上大岡駅 徒歩1分,肉料理,肉バルラクレットチーズ,"平均予算：3,000円",店内,,,,,
我楽多酒場 新宿店,https://r.gnavi.co.jp/e844000/,東京都新宿区西新宿7-9-5,ＪＲ新宿駅西口 徒歩3分,肉料理,串焼き酒場,"平均予算：2,800円",テラス,テラス,テラス,テラス,テラス,
鉄板酒場 浅吉,https://r.gnavi.co.jp/rgt04jec0000/,東京都台東区浅草2-28-6,つくばエクスプレス浅草駅 徒歩3分,肉料理,遊園地・もんじゃ焼き,"平均予算：3,000円",,,,,,
LOTO CAFFE,https://r.gnavi.co.jp/a3g8wc4u0000/,神奈川県川崎市宮前区犬蔵2-6-20,東急田園都市線たまプラーザ駅 徒歩8分,肉料理,石窯焼きのピッツェリア,"平均予算：2,500円",テラス,テラス,,,,
Niku Teria カルネバッカ,https://r.gnavi.co.jp/82me07sr0000/,大阪府大阪市西区北堀江1-22-26,地下鉄長堀鶴見緑地線西大橋駅 徒歩3分,肉料理,肉バル,"平均予算：3,300円",,,,,,
自由が丘バーガー 自由が丘店,https://r.gnavi.co.jp/1umg0x6b0000/,東京都目黒区自由が丘1-3-15,東急大井町線自由が丘駅 徒歩3分,肉料理,厳選素材のハンバーガー,"平均予算：1,500円",テラス,テラス,テラス,テラス,テラス,
串焼き さくら,https://r.gnavi.co.jp/g638702/,東京都府中市宮西町1-15-6,京王線府中駅 徒歩2分,肉料理,焼き鳥大衆居酒屋,"平均予算：3,000円",テラス,テラス,テラス,,,
ポリカラ（Poli Kala）,https://r.gnavi.co.jp/p7nad2bs0000/,広島県広島市中区中島町2-16,広電江波線土橋駅 徒歩9分,肉料理,お好み焼きと鉄板焼,"平均予算：1,500円",テラス,テラス,テラス,テラス,テラス,
モンゴル料理 シリンゴル,https://r.gnavi.co.jp/29b8u2b10000/,東京都文京区千石4-11-9,ＪＲ巣鴨駅 徒歩9分,肉料理,羊肉料理 モンゴル料理,"平均予算：4,500円",テラス,,,,,
KAMO Kitchen（カモキッチン）,https://r.gnavi.co.jp/4r4svmkr0000/,千葉県鴨川市前原58-1,ＪＲ安房鴨川駅 徒歩9分,肉料理,カフェ ハンバーガー,"平均予算：2,500円",,,,,,
一里野高原ホテル ろあん,https://r.gnavi.co.jp/b3kbnsx60000/,石川県白山市尾添チ70-4,ＪＲ北陸本線金沢駅 車60分,肉料理,古民家囲炉裏炭火焼,"平均予算：5,300円",店内,店内,店内,店内,店内,
鶏丸,https://r.gnavi.co.jp/g813200/,東京都杉並区阿佐谷南1-9-6,ＪＲ中央線阿佐ヶ谷駅南口 徒歩5分,肉料理,炭火焼鶏と創作料理,"平均予算：3,800円",テラス,テラス,,テラス,テラス,
韓国家庭料理・韓国居酒屋 ハンアリ,https://r.gnavi.co.jp/b817400/,神奈川県厚木市中町2-1-22,小田急小田原線本厚木駅 徒歩2分,肉料理,食べ放題焼肉韓国家料理,"平均予算：2,500円",,,,,,
完全個室居酒屋 牛タン＆肉寿司食べ放題 奥羽本荘 町田店,https://r.gnavi.co.jp/m9pmkgcs0000/,東京都町田市原町田6-1‐10,小田急小田原線町田駅東口 徒歩2分,肉料理,牛タンと肉寿司が旨い店,"平均予算：3,000円",店内,店内,店内,店内,店内,
BLACK TERRACE,https://r.gnavi.co.jp/hvzhnhhp0000/,東京都目黒区青葉台3-1-12,京王井の頭線神泉駅 徒歩9分,肉料理,熟成肉グリルダイニング,"平均予算：10,000円",店内テラス,店内テラス,店内テラス,,,
肉バル brother 北堀江店,https://r.gnavi.co.jp/1ajn0tf20000/,大阪府大阪市西区北堀江2-2-7,地下鉄長堀鶴見緑地線西大橋駅 徒歩1分,肉料理,SNS映え肉バル専門店,"平均予算：3,000円",テラス,テラス,テラス,,テラス,
いろりの里 高尾山名主 ごん助,https://r.gnavi.co.jp/b020100/,東京都八王子市南浅川町4068,ＪＲ高尾駅 車15分,肉料理,自然に囲まれ囲炉裏焼き,"平均予算：5,000円",店内,店内,店内,,,
銀座羊屋 はなれ,https://r.gnavi.co.jp/a625102/,東京都中央区銀座3-8-8,地下鉄銀座駅A12番出口 徒歩2分,肉料理,網焼きジンギスカン,"平均予算：4,000円",店内テラス,,,,,
PORK＆WINE PORCO,https://r.gnavi.co.jp/asuecx300000/,千葉県市川市南八幡3-6-17,ＪＲ総武線本八幡駅南口 徒歩2分,肉料理,豚肉料理＆ワインに舌鼓,"平均予算：2,500円",,,,,,
焼肉 大和,https://r.gnavi.co.jp/1fmgacz80000/?sc_dsp=rs_13912&sc_type=area&sc_area=jp,奈良県橿原市北八木町1-6-23,近鉄橿原線大和八木駅 徒歩3分,肉料理,焼肉、ホルモン,"平均予算：4,500円",,,,,,
葛西ホルモン市場,https://r.gnavi.co.jp/ga2a000/,東京都江戸川区中葛西3-34-4,地下鉄東西線葛西駅 徒歩1分,肉料理,ホルモン・焼肉,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
焼肉ホルモン 牛龍 南葛西店,https://r.gnavi.co.jp/nhdnuzmv0000/,東京都江戸川区南葛西4-2-12,地下鉄東西線葛西駅西口 徒歩24分,肉料理,焼肉ホルモン 南葛西,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
麻布肉バル ciccio,https://r.gnavi.co.jp/n4mcpjpx0000/,東京都港区麻布十番2-8-10,地下鉄南北線麻布十番駅4番出口 徒歩2分,肉料理,チーズ＆肉バル,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
Saxe Bleu Diner （サックス ブルー ダイナー）,https://r.gnavi.co.jp/c8ytnxhz0000/,東京都渋谷区富ヶ谷2-9-13,地下鉄千代田線代々木公園駅 徒歩9分,肉料理,US最高級牛肉を味わう,"平均予算：5,000円",,,,,,
もんじゃ焼き×焼き肉 鑠鑠（しゃくしゃく） 名駅店,https://r.gnavi.co.jp/n061205/,愛知県名古屋市中村区名駅4-17-3,ＪＲ名古屋駅 徒歩5分,肉料理,名古屋駅 お好み焼き,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
喜撰坊,https://r.gnavi.co.jp/c188000/,京都府宇治市西笠取下荘川東17,ＪＲ奈良線黄檗駅 車10分,肉料理,近江牛地鶏料理手打そば,"平均予算：2,000円",テラス,テラス,テラス,テラス,テラス,テラス席ではペット同伴が可能です！わんちゃん、ネコちゃん用のお蕎麦もご用意していますよ♪ ドックランも併設しておりますので、たくさん遊んでください☆うちのワンコもお待ちしております♪ ブログで、喜撰坊の近況満載(*^_^*) http://yuki8843.blog22.fc2.com/
焼肉 寄つ場,https://r.gnavi.co.jp/avzuuxjw0000/,大阪府河内長野市向野町561-1,近鉄長野線汐ノ宮駅 徒歩14分,肉料理,焼肉,"平均予算：4,000円",,,,,,寄つ場では１部ワンちゃん連れOKのお席をご用意しております！ お祝い事などいつもお留守番のワンちゃんとご一緒にお気軽にご来店下さい。 ※ご入店のペットはワンちゃんに限らせて頂きます。 お席の数が限られておりますので、ご予約をオススメしています。
肉バル ビーキッチン,https://r.gnavi.co.jp/n7drnn2x0000/,埼玉県久喜市久喜東2-4-7,ＪＲ宇都宮線久喜駅 徒歩2分,肉料理,肉バル×肉酒場,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
五大,https://r.gnavi.co.jp/b104901/,東京都世田谷区駒沢3-18-2,田園都市線桜新町駅北口 徒歩7分,肉料理,そば炭火焼ダイニング,"平均予算：2,500円",,,,,,ペット専用のテラス席１０席完備 ワンちゃん用わんこそばや鶏肉のマリネ等ペットメニューもご用意しています。
THE CAMP,https://r.gnavi.co.jp/gafu101/,神奈川県川崎市川崎区小川町1-26,ＪＲ東海道本線川崎駅東口 徒歩5分,肉料理,貸切 肉 BBQ,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
串房酔゛,https://r.gnavi.co.jp/g976500/,神奈川県厚木市中町2-7-6,小田急線本厚木駅北口 徒歩5分,肉料理,串焼き・串揚げ,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
牛タン 夏火鉢,https://r.gnavi.co.jp/g203608/,東京都世田谷区代沢5-36-13,小田急線下北沢駅南口 徒歩5分,肉料理,牛タン ビストロ,"平均予算：4,000円",店内,,,,,
鉄板焼ダイニング グローズ,https://r.gnavi.co.jp/e947600/,栃木県小山市城東1-17-18,ＪＲ宇都宮線小山駅東口 徒歩15分,肉料理,鉄板串焼き・お好み焼き,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
寿し忠,https://r.gnavi.co.jp/n980357/,静岡県熱海市銀座町7-11,ＪＲ熱海駅 徒歩10分,肉料理,穴子と玉子焼き,"平均予算：6,000円",,,,,,
ステーキハウス ノースポイント,https://r.gnavi.co.jp/n150800/,長野県茅野市北山4035-81,ＪＲ中央本線茅野駅 バス20分,肉料理,黒毛和牛ステーキハウス,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
熟成肉バル ジャイアン 幕張本郷,https://r.gnavi.co.jp/g215506/,千葉県千葉市花見川区幕張本郷6-26-14,ＪＲ総武線幕張本郷駅北口 徒歩2分,肉料理,熟成肉バル,"平均予算：3,000円",,,,,,
ＭＯＯＮ Ｃａｆｅ,https://r.gnavi.co.jp/b438400/,神奈川県横浜市中区本牧宮原2-10,ＪＲ根岸線石川町駅元町出口 車10分,肉料理,ハンバーガーレストラン,"平均予算：1,500円",テラス,テラス,テラス,,,
唐がらし,https://r.gnavi.co.jp/g245900/,東京都品川区東大井5-1-9,ＪＲ大井町駅 徒歩2分,肉料理,炭火焼肉、韓国家庭料理,"平均予算：5,000円",店内,,,,,
広島お好み焼きとそのつづき… こうね大橋店,https://r.gnavi.co.jp/f568400/,福岡県福岡市南区大橋1-4-6,西鉄天神大牟田線大橋駅東口 徒歩3分,肉料理,鉄板焼・広島お好み焼き,"平均予算：2,000円",テラス,テラス,テラス,テラス,テラス,
光州苑 軽井沢本店,https://r.gnavi.co.jp/n151500/,長野県北佐久郡軽井沢町長倉5-150,ＪＲ軽井沢駅南口 徒歩20分,肉料理,信州牛・炭火焼肉,"平均予算：3,000円",店内,店内,店内,,,
那須高原 南ヶ丘牧場,https://r.gnavi.co.jp/pfy1mp3s0000/,栃木県那須郡那須町湯本579,ＪＲ那須塩原駅 車40分,肉料理,こだわりのガーンジィ牛,"平均予算：1,400円",テラス,テラス,テラス,テラス,テラス,
石窯パン工房 アーリーバード,https://r.gnavi.co.jp/kpxwdwvc0000/,愛媛県今治市阿方208-1,ＪＲ予讃線今治駅 車7分,肉料理,天然酵母の焼きたてパン,平均予算：500円,テラス,テラス,テラス,,,
炭火焼鳥 どん 西荻窪,https://r.gnavi.co.jp/gd5m700/,東京都杉並区松庵3-32-11,ＪＲ西荻窪駅南口 徒歩3分,肉料理,大山どり 炭火焼鳥,"平均予算：2,500円",テラス,テラス,テラス,,,
高輪 もんきち,https://r.gnavi.co.jp/24g3fg6s0000/,東京都港区高輪2-17-3,都営浅草線泉岳寺駅A3出口 徒歩1分,肉料理,お好み焼き・もんじゃ,"平均予算：2,000円",テラス,テラス,テラス,,,
珈琲牧場 牛久店,https://r.gnavi.co.jp/8p2er4gm0000/,茨城県牛久市中央3-8-3,ＪＲ常磐線牛久駅 徒歩9分,肉料理,手作り牛乳食パン,平均予算：800円,テラス,テラス,テラス,テラス,テラス,
生つくね 元屋 葛西店,https://r.gnavi.co.jp/fjucech60000/,東京都江戸川区東葛西6-5-18,地下鉄東西線葛西駅 徒歩2分,肉料理,炭火串焼き居酒屋,"平均予算：2,500円",テラス,,,テラス,テラス,
焼肉 まんぷく 平塚,https://r.gnavi.co.jp/11egsjkf0000/,神奈川県平塚市宮の前7-8,ＪＲ東海道本線平塚駅 徒歩5分,肉料理,焼肉ホルモン 居酒屋,"平均予算：3,500円",店内,店内,店内,店内,店内,
